HHID,NWEIGHT,REGIONC,DIVISION,SHARELQT,LIVEATSP,KOWNRENT,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,DRIVEMON,GRADHH,MARRIED,ORIGIN,SDESCENT,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,HUPROJ,RENTHELP,DRIVECAR,VEHICLES,AREA1980,FAMSIZE,POOR100,POOR125,HOWPAID
1070,14692,3,6,0,9,1,04,99,1,01,1,73,0,0,03,2,46,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,11,2,1,0,1,0,1,0,0,0,0,1,0,08,1,9,9,1,02,4,2,0,1,1
1071,9001,1,1,0,9,1,03,99,1,01,1,78,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,2,1,0,0,0,1,0,0,0,0,0,0,23,9,9,9,1,01,1,1,0,0,1
1072,15485,2,3,0,9,1,03,99,1,01,1,57,0,0,02,2,61,1,0,03,2,38,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,13,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,03,4,3,0,0,1
1073,40979,4,9,0,9,1,05,99,0,01,2,61,1,1,02,1,52,1,0,03,1,17,2,0,03,1,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,14,1,1,0,1,0,0,0,0,0,0,0,0,12,9,9,9,1,03,2,4,1,1,1
1074,21252,4,9,0,9,3,09,02,1,01,1,41,2,0,02,2,42,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,1,0,0,0,0,0,23,9,9,9,1,03,2,2,0,0,4
1075,26831,4,9,0,9,2,09,01,0,01,2,27,1,1,02,1,21,0,0,03,1,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,00,09,1,1,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0,00,1,3,0,0,3
1076,20332,2,4,0,9,1,04,99,1,01,1,58,0,0,02,2,60,1,0,03,1,28,1,0,03,2,18,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,12,1,1,0,1,0,0,0,0,0,0,0,0,23,2,9,9,1,02,2,4,0,0,1
1077,22470,3,5,0,9,1,05,99,1,01,2,59,1,0,02,1,55,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,2,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,2,0,0,1
1078,12956,3,6,0,9,1,06,99,1,01,1,74,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,07,2,1,0,0,0,1,0,0,0,0,0,0,15,1,9,9,0,00,4,1,0,0,1
1079,8617,1,1,0,9,2,07,99,1,01,1,36,1,0,02,2,43,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,1,0,0,0,0,0,0,0,17,9,0,0,1,01,2,2,0,0,3
1080,22470,3,5,0,9,1,11,06,1,01,1,32,1,0,03,2,12,9,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,14,3,1,0,1,0,1,0,0,0,0,0,0,23,9,9,9,1,01,2,3,0,0,1
1081,15710,4,9,0,9,1,05,99,1,01,2,43,1,0,41,1,42,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,4,1,0,1,0,0,0,0,0,0,0,0,23,2,9,9,1,02,1,1,0,0,1
1082,16751,1,2,0,9,1,01,99,1,01,2,58,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,12,4,1,0,0,0,0,0,1,0,0,0,1,03,9,9,9,0,00,1,1,1,1,1
1083,25755,2,4,0,9,2,10,09,1,01,2,59,1,0,02,1,59,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,1,1,0,0,0,0,0,0,0,0,24,2,9,9,1,02,2,2,0,0,1
1084,34134,2,3,0,9,1,04,99,1,01,2,66,0,0,03,1,27,1,0,03,1,25,1,0,02,1,62,0,0,04,1,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,03,08,1,2,0,1,0,1,1,0,0,0,0,0,17,7,9,9,1,04,1,5,0,0,1
1085,22173,3,7,1,0,2,11,08,1,01,2,27,1,0,41,1,37,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,3,1,0,1,0,0,0,0,0,0,0,0,19,9,0,0,1,01,1,1,0,0,1
1086,22749,3,7,0,9,1,07,99,0,01,2,58,1,1,02,1,53,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,1,0,0,0,0,0,0,0,0,25,2,9,9,1,02,2,2,0,0,1
1087,18175,4,9,0,9,2,10,09,1,01,1,84,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,0,0,0,0,0,0,05,1,0,0,1,01,4,1,0,1,1
1088,25025,1,2,0,9,2,06,99,1,01,2,40,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,18,3,2,0,1,0,0,0,0,0,0,0,0,12,9,0,0,0,00,1,1,0,0,3
1089,9679,4,8,0,9,1,03,99,0,01,2,67,1,1,02,1,65,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,02,1,2,0,0,1
1090,26954,3,5,0,9,1,06,99,1,01,1,56,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,18,3,1,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,01,4,1,0,0,1
1091,40963,3,5,0,9,1,05,99,1,01,2,65,0,0,02,1,60,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,10,1,1,0,1,0,1,0,0,0,0,0,0,15,9,9,9,1,02,2,2,0,0,1
1092,15336,4,9,0,9,2,11,08,1,01,1,34,0,0,03,2,15,0,0,03,1,11,9,0,03,1,9,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,01,11,4,2,0,0,0,0,0,1,1,0,0,0,07,1,0,0,0,00,1,4,1,1,1
1093,19460,4,9,0,9,1,05,99,0,01,2,45,1,1,02,1,43,1,0,03,2,16,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,1,0,0,0,0,0,0,0,21,9,9,9,1,03,2,3,0,0,1
1094,36107,3,5,0,9,1,11,03,1,01,1,35,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,4,1,0,1,0,0,0,0,0,0,0,0,24,2,9,9,1,01,1,1,0,0,1
1095,18302,1,2,8,9,1,05,99,1,01,1,40,2,0,03,2,18,0,0,03,2,16,0,0,03,1,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,01,16,3,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,03,2,4,0,0,1
1096,12807,3,6,0,9,1,05,99,1,01,2,59,1,0,02,1,56,1,0,03,2,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,10,1,1,0,1,1,0,0,0,0,0,0,0,19,9,9,9,1,03,4,3,0,0,1
1097,20860,3,5,0,9,1,07,99,1,01,1,36,1,0,02,2,39,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,2,0,1,0,0,0,0,0,0,0,0,18,9,9,9,1,02,1,2,0,0,1
1098,16533,3,7,0,9,2,11,10,1,01,1,32,0,0,02,2,30,1,0,03,1,3,9,0,03,1,6,9,0,03,1,9,9,0,03,2,13,9,0,06,1,55,0,0,06,2,54,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,08,04,10,1,1,0,1,0,0,0,0,0,0,0,0,21,9,0,0,1,02,1,8,0,0,1
1099,15398,1,2,0,9,1,05,99,1,01,2,57,1,0,02,1,50,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,00,12,1,1,0,1,0,0,0,0,0,0,0,0,20,1,9,9,0,00,1,2,0,0,1
1100,8726,1,1,0,9,2,05,99,0,01,2,61,1,1,02,1,60,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,11,1,1,0,1,0,1,0,0,0,0,0,0,16,9,0,0,1,01,1,2,0,0,1
1101,13183,3,6,0,9,3,10,06,1,01,1,63,0,0,02,2,65,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,1,0,0,0,0,0,0,14,9,0,0,1,02,4,2,0,0,1
1102,19797,3,7,1,0,2,11,08,1,01,2,19,0,0,41,2,19,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,14,4,1,0,0,0,0,0,0,0,0,0,0,01,9,0,0,1,01,1,1,1,1,1
1103,19217,3,7,0,9,1,04,99,0,01,2,58,1,1,02,1,55,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,1,1,1,0,0,0,0,0,0,0,25,9,9,9,1,03,1,2,0,0,1
1104,26831,4,9,0,9,2,11,06,1,01,2,24,1,0,41,2,26,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,18,4,1,1,1,0,0,0,0,0,0,0,0,20,9,0,0,1,01,1,1,0,0,3
1105,22749,3,7,0,9,1,05,99,1,01,2,61,1,0,02,1,47,0,0,03,1,17,0,0,03,1,16,0,0,04,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,01,06,1,1,0,1,0,0,0,1,0,0,0,0,12,9,9,9,1,01,2,5,1,1,1
1106,11490,1,1,0,9,1,10,09,1,01,1,32,0,0,02,2,33,1,0,03,1,7,9,0,03,2,6,9,0,03,1,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,16,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,2,5,0,0,1
1107,24999,2,3,0,9,2,11,04,1,01,2,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,3,1,0,1,0,0,0,0,0,0,0,0,18,9,0,0,1,01,1,1,0,0,3
1108,27122,3,6,0,9,1,09,09,1,01,2,50,1,0,02,1,41,2,0,03,2,19,0,0,03,2,16,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,16,1,1,0,1,1,0,0,0,0,0,0,0,25,9,9,9,1,04,2,4,0,0,1
1109,7862,1,1,0,9,1,08,10,1,01,1,28,1,0,02,2,30,1,0,03,2,5,9,0,03,1,9,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,18,9,9,9,1,04,2,4,0,0,1
1110,10870,4,8,0,9,1,05,99,1,01,1,65,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,1,0,0,0,0,0,15,9,9,9,1,01,4,1,0,0,1
1111,16681,4,9,0,9,2,08,10,1,01,1,30,0,0,02,2,50,1,0,03,1,17,1,0,03,1,16,0,0,03,2,13,9,0,03,2,12,9,0,03,1,2,9,0,03,1,2,9,0,03,2,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,09,01,11,1,1,0,1,0,0,0,0,0,0,0,0,17,9,0,0,1,01,2,9,1,1,1
1112,10726,1,1,0,9,2,07,99,1,01,2,51,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,3,1,0,1,0,0,0,0,0,0,0,0,16,9,0,0,1,01,1,1,0,0,1
1113,21252,4,9,0,9,2,08,03,1,01,2,28,1,0,03,1,4,9,0,03,1,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,12,3,1,0,1,0,0,0,0,0,0,0,0,18,9,0,0,1,01,2,3,0,0,1
1114,13160,3,6,0,9,2,10,09,1,01,1,33,1,0,02,2,31,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,1,2,0,0,1
1115,21327,3,7,0,9,1,03,99,1,01,1,71,0,0,03,1,34,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,11,2,1,0,1,0,1,0,0,0,0,0,0,17,9,9,9,1,01,2,2,0,0,1
1116,20037,1,2,0,9,1,07,99,1,01,2,39,1,0,02,1,38,2,0,03,1,14,2,0,03,2,11,9,0,03,2,9,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,14,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,5,0,0,1
1117,10870,4,8,0,9,1,06,99,1,01,1,42,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,18,4,1,0,1,1,0,0,0,0,0,0,0,24,9,9,9,1,01,4,1,0,0,1
1118,19424,2,3,0,9,1,04,99,1,01,2,53,1,0,02,1,49,0,0,03,1,11,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,0,0,0,0,0,0,24,2,9,9,1,03,2,3,0,0,1
1119,37301,3,5,0,9,1,04,99,1,01,2,66,0,0,02,1,60,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,07,1,1,0,0,0,1,1,0,0,0,0,1,15,9,9,9,1,02,4,2,0,0,1
1120,12449,1,1,0,9,1,08,08,1,01,2,34,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,18,4,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,01,2,1,0,0,1
1121,23565,4,9,1,0,2,11,05,1,01,1,23,1,0,41,1,23,1,0,41,1,23,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,16,4,1,0,1,0,0,0,0,0,0,0,0,18,9,0,0,1,02,1,1,0,0,1
1122,14642,1,2,0,9,1,03,99,1,01,2,60,1,0,02,1,60,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,01,2,2,0,0,1
1123,15638,4,9,0,9,1,09,08,1,01,1,31,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,4,1,0,1,1,0,0,0,0,0,0,0,21,9,9,9,1,01,2,1,0,0,1
1124,22470,3,5,0,9,1,08,01,1,01,1,35,1,0,03,2,9,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,14,3,2,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,01,2,2,0,0,1
1125,44940,3,5,0,9,2,06,99,1,01,1,35,1,0,03,2,10,9,0,03,1,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,16,3,2,0,1,0,0,0,0,0,0,0,0,14,9,0,0,1,01,2,3,0,0,1
1126,19178,4,9,1,0,2,11,09,1,01,2,27,1,0,41,1,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,4,3,0,1,0,0,0,0,0,0,0,0,05,9,0,0,1,01,2,1,1,1,2
1127,12657,3,6,0,9,1,05,99,0,01,2,43,1,1,02,1,41,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,23,2,9,9,1,02,2,2,0,0,1
1128,19776,3,5,0,9,2,07,99,1,01,2,42,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,4,1,0,1,0,0,0,0,0,0,0,0,16,7,0,0,1,01,1,1,0,0,1
1129,24564,2,3,0,9,1,08,08,1,01,2,31,1,0,02,1,38,1,0,03,1,4,9,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,15,1,4,0,1,1,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
1130,12926,1,1,0,9,1,05,99,1,01,2,40,1,0,02,1,32,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,03,2,2,0,0,1
1131,25721,3,7,0,9,1,02,99,1,01,1,61,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,1,0,0,0,0,0,0,0,0,12,9,9,9,1,01,2,1,0,0,1
1132,31921,2,3,0,9,1,03,99,1,01,2,70,0,0,02,1,68,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,0,1,1,1,0,0,0,0,0,19,9,9,9,1,02,2,2,0,0,1
1133,8006,2,4,0,9,1,05,99,1,01,2,27,1,0,06,1,48,0,0,21,2,26,1,0,21,2,16,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,16,4,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,1,03,2,4,0,0,1
1134,8621,2,4,0,9,1,07,99,1,01,1,76,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,12,2,1,0,0,0,1,1,0,0,0,0,0,16,1,9,9,0,00,2,1,0,0,2
1135,17920,2,3,0,9,1,11,08,1,01,1,23,2,0,02,2,23,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,15,9,9,9,1,01,1,2,0,0,1
1136,22470,3,5,0,9,1,06,99,1,01,2,40,1,0,02,1,35,1,0,03,2,8,9,0,03,1,4,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
1137,13089,1,1,0,9,1,06,99,1,01,2,32,1,0,02,1,33,1,0,03,2,3,9,0,03,1,7,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,1,4,0,0,1
1138,33220,1,2,0,9,1,07,99,1,01,1,27,0,0,02,2,27,1,0,03,2,6,9,0,03,2,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,02,2,4,0,0,1
