HHID,NWEIGHT,REGIONC,DIVISION,CORDONE,WOODAMT,CORDPLUS,NLPGDELV,KLPGSUPP,NLPGSUPP,NFODELV,NUMFOCO,NUMFOSUP,QUANTFO,BUYKERO,NUMKRDEL,TOTPAYKR,TOTDELKR,NUMKRGAL,TOTKRGAL,TOTKRUSE,GALLONKR,BTUKER,KWH,BTUEL,THERMNG,BTUNG,GALLONFO,BTUFO,THERMLP,BTULP,BTUELAPL,BTUELCOL,BTUELSPH,BTUELWTH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTUKRAPL,BTUKRSPH,BTUKRWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUNGAPL,BTUNGCOL,BTUNGSPH,BTUNGWTH
2788,10883,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,28943,98754,2367,236700,999999,9999999,999999,9999999,51010,33099,9999999,14645,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,236700,9999999
2789,13959,4,9,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7758,26470,546,54600,999999,9999999,999999,9999999,26470,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,21331,9999999,12186,21082
2790,21506,1,1,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5087,17357,1555,155500,999999,9999999,999999,9999999,15739,1618,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,13426,9999999,118634,23440
2791,10381,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14434,49249,999999,9999999,999999,9999999,999999,9999999,14223,3626,18410,12990,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2792,16663,3,5,9,9,999,99,9,9,99,9,9,9,2,9,9998,96,999,9996,1,25,3321,3978,13573,999999,9999999,999999,9999999,999999,9999999,8112,9999999,943,4519,9999999,9999999,9999999,9999999,3321,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2793,13566,1,2,1,2,999,99,9,9,5,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,17788,60693,999999,9999999,1060,147011,999999,9999999,47714,12979,9999999,9999999,9999999,101121,45890,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2794,10200,4,9,2,9,15,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17233,58799,999999,9999999,999999,9999999,999999,9999999,19595,2053,24535,12617,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2795,8909,2,3,9,9,999,3,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5754,19633,684,68400,999999,9999999,43,4300,7127,3918,9999999,8588,9999999,9999999,9999999,9999999,9999999,9999999,4300,9999999,9999999,9999999,9999999,68400,9999999
2796,10873,4,9,2,9,100,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,16212,55315,999999,9999999,999999,9999999,999999,9999999,21933,9999999,24820,8561,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2797,23611,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11129,37972,835,83481,484,67117,999999,9999999,16893,21079,9999999,9999999,9999999,67117,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8310,9999999,50099,25072
2798,7075,4,8,2,9,10,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7490,25556,434,43400,999999,9999999,999999,9999999,15997,3218,9999999,6341,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1947,9999999,41453,9999999
2799,16805,2,3,2,9,40,99,9,9,95,1,9,3,2,9,9999,6,5,9999,9,40,5456,12774,43585,999999,9999999,681,91935,999999,9999999,28803,9999999,9999999,14782,9999999,91935,9999999,9999999,5456,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2800,4573,1,1,9,9,999,99,9,9,12,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4829,16477,999999,9999999,879,121909,999999,9999999,16477,9999999,9999999,9999999,9999999,88285,33624,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2801,21043,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13485,46011,999999,9999999,999999,9999999,999999,9999999,19606,7802,11139,7464,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2802,12164,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12581,42926,999999,9999999,999999,9999999,999999,9999999,15776,7371,12129,7650,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2803,45626,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11143,38020,999999,9999999,999999,9999999,999999,9999999,15801,5580,11032,5606,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2804,20446,3,7,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,22430,76532,632,63200,999999,9999999,999999,9999999,46500,30032,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5964,9999999,37660,19576
2805,6482,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5033,17172,999999,9999999,999999,9999999,999999,9999999,7054,9999999,6088,4030,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2806,6356,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3504,11956,303,30269,999999,9999999,999999,9999999,8963,2993,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,24382,5887
2807,7422,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7672,26176,999999,9999999,999999,9999999,999999,9999999,13517,9999999,1235,11424,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2808,10251,2,4,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10910,37225,824,82400,999999,9999999,999999,9999999,24125,13100,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4462,9999999,61991,15947
2809,4751,1,1,1,1,999,99,9,9,12,2,3,3,9,9,9999,99,999,9999,9,999999,9999999,3427,11693,972,97200,401,55618,999999,9999999,10491,1202,9999999,9999999,9999999,55618,9999999,9999999,9999999,9999999,9999999,9999999,9999999,35456,9999999,9999999,61744
2810,13727,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4580,15626,1133,113328,999999,9999999,999999,9999999,15626,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9813,9999999,82415,21100
2811,7337,3,5,9,9,999,99,9,9,99,9,9,9,2,9,9999,12,10,9999,9,120,16200,4983,17002,999999,9999999,999999,9999999,999999,9999999,7252,2450,815,6486,9999999,9999999,9999999,9999999,16200,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2812,8061,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10360,35350,1754,175378,999999,9999999,999999,9999999,29269,2844,3237,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7475,9999999,138840,29064
2813,9682,3,5,1,4,999,4,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2693,9189,999999,9999999,999999,9999999,482,48221,9189,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14468,9999999,33753,9999999,9999999,9999999,9999999
2814,10303,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9431,32179,452,45200,999999,9999999,999999,9999999,30252,9999999,9999999,1927,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,45200,9999999
2815,18885,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4256,14521,750,75000,999999,9999999,999999,9999999,10607,3914,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5420,9999999,49150,20430
2816,7172,1,1,2,9,80,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10890,37157,999999,9999999,999999,9999999,999999,9999999,35413,9999999,9999999,1744,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2817,19035,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4597,15685,1727,172700,999999,9999999,999999,9999999,15685,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4924,9999999,144996,22780
2818,15791,4,8,9,9,999,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,16682,56919,999999,9999999,999999,9999999,999999,9999999,30845,13825,4506,7743,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2819,17939,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7713,26317,1200,120000,999999,9999999,999999,9999999,26317,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,93867,26133
2820,13721,4,9,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3012,10277,422,42200,999999,9999999,999999,9999999,5224,1818,3235,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9004,9999999,9999999,33196
2821,7356,1,1,9,9,999,3,1,9,6,1,9,8,9,9,9999,99,999,9999,9,999999,9999999,2893,9871,999999,9999999,352,47454,43,4314,6121,9999999,9999999,3750,9999999,47454,9999999,9999999,9999999,9999999,4314,9999999,9999999,9999999,9999999,9999999,9999999
2822,10554,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2976,10154,397,39748,999999,9999999,999999,9999999,10154,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6071,9999999,13943,19734
2823,16598,1,2,9,9,999,99,9,9,9,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,10417,35543,999999,9999999,1743,241737,999999,9999999,35543,9999999,9999999,9999999,9999999,170177,71560,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2824,8376,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4089,13952,608,60800,999999,9999999,999999,9999999,9083,4869,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7516,9999999,27975,25309
2825,10238,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4335,14792,560,56027,999999,9999999,999999,9999999,12839,1953,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,50216,5811
2826,14728,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21691,74010,999999,9999999,999999,9999999,999999,9999999,30193,9999999,30133,13685,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2827,15555,4,9,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5583,19049,369,36900,999999,9999999,999999,9999999,14616,4433,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3318,9999999,26225,7357
2828,17151,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6578,22444,1661,166100,999999,9999999,999999,9999999,22444,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,123057,43043
2829,15698,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3057,10430,330,33000,999999,9999999,999999,9999999,8621,1809,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4296,9999999,14708,13996
2830,13230,1,2,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8850,30196,2462,246200,999999,9999999,999999,9999999,30196,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,22904,9999999,173928,49368
2831,18290,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9216,31445,1311,131100,999999,9999999,999999,9999999,13987,9631,9999999,7826,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7716,9999999,123384,9999999
2832,32754,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5992,20445,38,3782,999999,9999999,999999,9999999,12676,3473,4295,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1083,9999999,805,1893
2833,12412,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,27448,93653,999999,9999999,999999,9999999,999999,9999999,33328,18445,29442,12437,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2834,8736,3,6,9,9,999,99,9,9,99,9,9,9,0,9,9999,99,999,9999,9,15,2022,25155,85829,999999,9999999,999999,9999999,999999,9999999,32298,17407,20147,15977,9999999,9999999,9999999,9999999,2022,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2835,8058,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1925,6568,454,45400,999999,9999999,999999,9999999,6568,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4984,9999999,22679,17737
2836,9246,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1405,4795,712,71219,999999,9999999,999999,9999999,4795,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3164,9999999,56139,11916
2837,7396,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5306,18104,673,67300,999999,9999999,999999,9999999,12583,5521,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3278,9999999,51512,12511
2838,9011,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2288,7806,431,43094,999999,9999999,999999,9999999,7806,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2693,9999999,30818,9584
2839,7872,2,4,1,3,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7658,26129,965,96500,999999,9999999,999999,9999999,17684,9999999,9999999,8445,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,96500,9999999
2840,23627,3,7,9,9,999,3,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11950,40773,999999,9999999,999999,9999999,91,9100,27301,11739,1733,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1460,4237,3403,9999999,9999999,9999999,9999999
2841,8969,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7856,26805,595,59500,999999,9999999,999999,9999999,26805,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6379,9999999,34064,19057
2842,41503,2,3,9,9,999,4,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7227,24659,999999,9999999,999999,9999999,1078,107800,22242,9999999,2417,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4470,90507,12823,9999999,9999999,9999999,9999999
2843,14069,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14411,49170,1128,112800,999999,9999999,999999,9999999,28543,20627,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5389,9999999,85327,22084
2844,8969,4,8,1,1,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15055,51368,1951,195100,999999,9999999,999999,9999999,45828,5540,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,157263,37837
2845,4222,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6615,22570,905,90500,999999,9999999,999999,9999999,19139,3431,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8139,9999999,52033,30328
2846,9197,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2754,9397,619,61900,999999,9999999,999999,9999999,9397,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5044,9999999,42672,14184
2847,13458,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1630,5562,1805,180512,999999,9999999,999999,9999999,5562,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8769,9999999,138730,33013
2848,20579,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1577,5381,532,53206,999999,9999999,999999,9999999,3914,1467,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3072,9999999,40620,9515
2849,30671,1,2,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3373,11509,1000,100000,999999,9999999,999999,9999999,10519,990,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5824,9999999,71638,22538
2850,29717,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5630,19210,1074,107400,999999,9999999,999999,9999999,13755,5455,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8512,9999999,80809,18079
2851,5529,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,27097,92455,999999,9999999,999999,9999999,999999,9999999,21971,11923,38223,20338,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2852,4751,1,1,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2715,9264,1183,118300,999999,9999999,999999,9999999,9264,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6583,9999999,90303,21414
2853,4021,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7408,25276,965,96500,999999,9999999,999999,9999999,12876,12400,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8830,9999999,61628,26042
2854,16370,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5185,17691,1165,116500,999999,9999999,999999,9999999,13942,3749,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7707,9999999,92713,16081
2855,18846,4,9,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17864,60952,999999,9999999,999999,9999999,999999,9999999,29672,9999999,20699,10581,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2856,8378,4,8,2,9,20,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1997,6814,999999,9999999,999999,9999999,365,36500,6814,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4169,18160,14171,9999999,9999999,9999999,9999999
2857,14897,1,2,9,9,999,94,1,9,6,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,14244,48601,999999,9999999,1064,143640,999999,9999999,39949,8652,9999999,9999999,9999999,94333,49307,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2858,8575,2,4,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,16874,57574,999999,9999999,999999,9999999,999999,9999999,19019,1844,29931,6780,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2859,16869,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4334,14788,1662,166200,999999,9999999,999999,9999999,14788,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14684,9999999,119842,31674
2860,22549,3,5,2,9,20,94,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,26375,89991,999999,9999999,999999,9999999,999999,9999999,50639,22171,6704,10477,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2861,19231,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11183,38156,999999,9999999,999999,9999999,999999,9999999,13192,11237,6398,7329,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2862,10200,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11625,39665,999999,9999999,999999,9999999,999999,9999999,11802,9999999,18462,9401,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2863,15959,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9951,33953,999999,9999999,999999,9999999,999999,9999999,13866,8916,5786,5385,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2864,15344,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1285,4384,384,38400,999999,9999999,999999,9999999,4384,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4774,9999999,17979,15647
2865,63128,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21898,74716,999999,9999999,999999,9999999,999999,9999999,28554,11079,26417,8665,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2866,32391,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11348,38719,999999,9999999,999999,9999999,999999,9999999,16314,3009,13431,5965,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2867,21480,2,3,1,1,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6512,22219,893,89300,999999,9999999,999999,9999999,16166,6053,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6371,9999999,69863,13066
2868,9197,4,8,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8182,27917,431,43100,999999,9999999,999999,9999999,20655,9999999,9999999,7262,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,43100,9999999
