HHID,NWEIGHT,REGIONC,DIVISION,CDD65,CDD70,CDD75,HDD50,HDD55,HDD60,HDD65,HDD70,FUELHEAT,AUXUGAS,AUXLPG,AUXFOIL,AUXKERO,AUXELEC,AUXCOAL,AUXWOOD,AUXSOLAR,AUXOTHER,DKFUEL,AUXFUEL,HEATAMT,FUELTWIN,FUELPAST,MOFUELCH,YRFUELCH,EQUIPM,RADIANT,STEAM,WARMAIR,REVERSE,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CHIMNEY,CARRYEL,CARRYKER,RANGE,DIFEQUIP,DKEQUIP,AUXEQUIP,FANM,STOVSEAL,EQUIPAGE,KHEATCOM,WOODBURN,FUELH2O,UAUXH2OF,FAUXH2O,AGEWATER,KWHTCOM,COOLMAIN,COOLUNIT,NUMBERAC,FUELCOOL,KACSYSCN,FUELSWIM,FUELFOOD,ELWATER,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWATER,UGWARM,UGCOOL,UGFOOD,UGOUTSID,UGOTHER,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,UGASAREA,RENT1,RENT2,RENT3,RENT4,RENT6,GASCALL,GASBASIS,USEKERO,USEEL,USENG,USEFO,TYPEF01,TYPEF02,TYPEF03,USELP,TYPELP1,TYPELP2,TYPELP3,BROKEN88,NOGIVE88,RANOUT88,SHTOFF88,RBROKE88,RNOGIV88,RRNOUT88,RSHOFF88
3311,11485,4,8,703,284,81,2571,3487,4523,5759,7221,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,9,0,01,0,99,4,9,0,0,99,9,9,99,01,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3312,11874,2,3,662,307,97,3662,4628,5767,7087,8546,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,05,0,99,9,0,0,1,2,9,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3313,7441,2,3,809,395,137,3055,4032,5125,6359,7767,01,0,0,0,1,0,0,0,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,5,9,0,01,0,99,6,9,0,1,1,9,9,99,01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3314,16869,1,2,652,281,84,3007,4008,5131,6430,7882,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,9,1,01,0,99,1,9,0,1,2,9,9,99,01,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3315,18729,1,2,965,468,165,1809,2669,3713,4902,6227,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,1,0,01,0,99,9,1,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3316,8121,4,9,697,111,20,26,118,436,1078,2240,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,01,0,99,4,9,0,1,1,9,9,99,01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3317,14037,4,9,537,156,50,39,182,571,1457,3016,01,0,0,0,0,0,0,0,0,0,0,1,9,5,99,99,99,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,1,1,0,99,3,0,99,01,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3318,8275,2,4,1047,518,186,2521,3393,4374,5497,6802,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,01,0,99,5,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3319,6577,1,1,256,92,18,4087,5259,6580,8108,9788,03,0,0,0,0,0,0,1,0,0,0,0,2,1,99,99,99,03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,9,1,05,0,99,2,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3320,13703,4,9,2474,1476,739,319,708,1267,1973,3064,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,3,9,1,01,0,99,3,9,1,1,1,3,9,99,05,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3321,6870,4,8,727,317,90,2573,3469,4509,5704,7113,06,0,0,0,0,0,0,1,0,0,0,0,1,0,02,12,84,06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,9,1,05,0,99,4,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3322,9025,1,1,616,251,73,2443,3412,4523,5808,7267,01,0,0,0,0,0,1,1,0,0,0,0,1,0,03,11,86,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,9,1,01,0,99,1,9,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3323,18428,3,7,2533,1560,749,178,420,832,1470,2345,01,0,0,0,0,0,0,1,0,0,0,0,8,1,99,99,99,03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,9,1,01,0,99,4,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3324,12730,3,6,1929,1173,539,841,1495,2286,3248,4341,05,0,0,0,0,0,0,0,0,0,0,1,9,5,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,05,0,99,9,0,1,0,99,3,0,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3325,20679,3,7,2845,1843,955,180,425,840,1479,2348,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,9,0,05,0,99,3,9,1,0,99,3,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3326,11117,2,3,784,363,114,3416,4421,5580,6857,8269,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,9,0,05,0,99,3,9,1,0,99,3,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3327,8225,4,8,1686,956,415,862,1393,2091,2944,4000,01,0,0,0,0,1,0,0,0,0,0,0,1,1,99,99,99,03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,5,9,0,01,0,99,5,9,1,1,1,3,9,99,05,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3328,9006,3,7,1727,979,458,953,1554,2306,3201,4256,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,3,9,0,01,0,99,1,9,0,0,99,9,9,99,01,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3329,5306,1,1,669,280,78,2360,3306,4391,5622,7034,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,01,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,1,0,0,0,0,9,9,9
3330,12715,1,2,325,126,33,4643,5787,7022,8414,9985,07,0,0,1,0,0,0,0,0,0,0,0,2,1,99,99,99,02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,9,1,05,0,99,5,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3331,7396,2,4,1641,966,481,1685,2432,3314,4305,5453,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,9,0,01,0,99,2,9,1,0,99,3,9,99,01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3332,5322,2,4,1803,1014,447,1516,2237,3122,4097,5195,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,1,0,1,1,9,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3333,8981,4,8,915,419,135,2390,3257,4267,5391,6689,01,0,0,0,0,1,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,4,9,1,01,0,99,4,9,0,0,99,9,9,99,05,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3334,19622,4,9,509,148,48,41,190,594,1515,3136,01,0,0,0,0,1,0,0,0,0,0,0,8,1,99,99,99,06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,01,0,99,9,0,0,1,1,9,9,99,05,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3335,27441,4,9,1003,299,64,30,154,463,1191,2339,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,01,0,99,3,9,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3336,17422,2,3,785,398,148,3180,4192,5349,6636,8072,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,01,0,99,4,9,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3337,7755,1,2,1042,553,233,1749,2574,3583,4748,6052,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1,0,03,0,99,9,1,0,0,99,9,9,99,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3338,6949,2,4,383,133,28,4134,5229,6464,7878,9455,03,0,0,0,0,0,0,1,0,0,0,0,1,0,07,03,85,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,05,0,99,3,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3339,17606,2,4,358,124,26,4186,5295,6546,7978,9574,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,0,0,1,1,9,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3340,21480,2,3,1104,613,257,2490,3343,4363,5527,6834,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,9,0,01,0,99,3,9,1,0,99,3,9,99,01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3341,6237,4,9,1755,730,195,25,127,389,934,1725,00,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,0,99,9,0,0,0,99,9,9,99,01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3342,15170,1,2,965,483,175,2299,3221,4269,5459,6804,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,05,0,99,2,9,0,0,99,9,9,99,05,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3343,6806,4,9,593,172,56,36,167,523,1336,2766,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3344,3829,2,4,368,128,27,4166,5270,6514,7939,9528,07,1,0,0,0,0,0,0,0,0,0,0,2,1,99,99,99,08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,1,01,0,99,4,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3345,21287,2,3,944,467,160,2799,3753,4867,6125,7486,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,9,0,01,0,99,6,9,0,1,1,9,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3346,10436,1,2,808,396,142,2247,3143,4216,5451,6838,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,0,0,1,1,9,9,99,01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3347,6323,4,9,245,63,6,1477,2378,3640,5137,6769,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,05,0,99,9,0,0,0,99,9,9,99,05,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3348,36886,3,5,2142,1338,711,486,956,1617,2475,3496,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,9,0,05,0,99,5,9,0,1,2,9,9,99,02,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,9,1,1,9,9,0,0,0,0,9,9,9,9
3349,17129,4,9,428,77,4,260,676,1320,2287,3921,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,4,9,1,01,0,99,4,9,1,0,99,3,9,01,01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3350,28634,3,5,1790,1082,520,909,1590,2437,3433,4543,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,1,0,0,99,9,9,99,01,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3351,19035,2,3,1010,499,159,2332,3230,4283,5468,6786,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,1,0,01,0,99,9,1,1,0,99,3,0,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3352,6037,1,2,1017,509,184,2205,3141,4219,5400,6731,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,4,9,0,05,0,99,4,9,0,0,99,9,9,99,01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3353,13910,4,9,2347,1401,701,339,753,1347,2099,3099,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,01,0,99,3,9,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3354,19827,1,2,1384,780,349,1733,2550,3536,4664,5898,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,4,9,0,01,0,99,1,9,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3355,7396,2,4,1515,868,395,1773,2551,3434,4445,5624,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,3,9,1,05,0,99,4,9,1,0,99,3,9,99,05,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3356,18505,1,2,1310,743,338,1810,2610,3600,4737,5988,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,9,0,01,0,99,3,9,0,1,3,9,9,99,01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3357,12357,3,6,1076,469,81,1672,2416,3342,4399,5581,02,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,9,0,05,0,99,3,9,0,1,1,9,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,1,1,9,9,0,0,0,0,9,9,9,9
3358,9985,3,6,1782,1017,401,1093,1834,2685,3691,4795,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,5,9,0,05,0,99,3,9,1,0,99,3,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3359,22306,1,2,572,227,54,2886,3939,5100,6413,7894,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,05,0,99,9,0,0,1,1,9,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3360,18007,1,2,638,291,96,3168,4168,5324,6622,8099,03,0,0,0,0,1,0,0,0,0,0,0,2,1,99,99,99,03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,5,9,0,01,0,99,5,9,1,0,99,3,9,99,05,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3361,16434,2,3,1335,750,317,2259,3167,4182,5326,6586,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,9,0,01,0,99,6,9,1,0,99,3,9,99,01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
3362,9288,3,6,2025,1253,655,196,493,1005,1773,2795,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,9,0,01,0,99,3,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3363,8268,2,3,998,509,186,2661,3620,4703,5926,7265,01,0,0,0,0,1,0,0,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,6,9,0,01,0,99,6,9,0,0,99,9,9,99,01,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3364,8271,2,4,1356,784,341,1890,2708,3645,4718,5969,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,01,0,99,2,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3365,11095,2,4,1246,683,291,2211,3076,4058,5158,6408,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1,0,01,0,99,9,1,0,1,1,9,9,99,01,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3366,13703,4,9,167,35,1,373,896,1786,3238,5001,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
3367,12328,2,4,1214,660,278,2361,3219,4172,5295,6578,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,9,0,01,0,99,4,9,1,1,3,3,9,99,01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
