HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,NROOMS,NCOMBATH,NHAFBATH,COOLHOME,TYPEHU,STORIES,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,BLDGBASE,USEBASE,SPACEHOT,CHANGES,SAMEFEET,SAMEHEAT,WORKDONE,CHANGESM,CHANGESY,EXTENTB,COMPUTEB,BASISB,MEASBAH,MEASBAL,MEASBAW,MEASBBH,MEASBBL,MAESBBW,MEASBCH,MEASBCL,MEASBCW,MEASBDH,MEASBDL,MEASBDW,LINEARB,EXTENT1,COMPUTE1,BASIS1,MEAS1AH,MEAS1AL,MEAS1AW,MEAS1BH,MEAS1BL,MEAS1BW,MEAS1CH,MEAS1CL,MEAS1CW,MEAS1DH,MEAS1DL,MEAS1DW,LINEAR1,EXTENT2,COMPUTE2,BASIS2,MEAS2AH,MEAS2AL,MEAS2AW,MEAS2BH,MEAS2BL,MEAS2BW,MEAS2CH,MEAS2CL,MEAS2CW,MEAS2DH,MEAS2DL,MEAS2DW,LINEAR2,EXTENT3,COMPUTE3,BASIS3,MEAS3AH,MEAS3AL,MEAS3AW,MEAS3BH,MEAS3BL,MEAS3BW,MEAS3CH,MEAS3CL,MEAS3CW,MEAS3DH,MEAS3DL,MEAS3DW,LINEAR3,ESTHEAT,ESTUN,ESTHOME,COOLAREA,INSIDE,LINEARFL,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE
1613,22000,3,5,05,05,1,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,720,0,720,999,0
1614,18716,4,9,04,04,1,0,02,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,20,33,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,714,0,714,81,1
1615,4915,3,6,03,05,1,0,99,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,30,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,900,0,900,999,0
1616,22549,3,5,03,06,1,1,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,44,28,1,8,5,1,10,19,2,23,28,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1462,644,2106,999,0
1617,8225,4,8,04,03,1,0,99,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,24,32,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,768,0,768,999,0
1618,18280,3,5,06,02,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,25,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,676,0,676,82,1
1619,10117,3,5,02,07,1,0,05,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,25,30,1,10,21,1,25,30,2,10,4,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1710,40,1750,999,0
1620,42401,3,5,02,06,2,1,95,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,1,1,65,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,1,1560,0,1560,999,2
1621,4722,2,4,01,01,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,1,1,18,16,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,1,288,0,288,999,2
1622,8434,3,5,08,04,1,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,47,13,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,661,0,661,82,1
1623,8829,1,1,02,06,1,0,99,2,1,0,9,9,5,1,0,0,1,1,9,9,9,0,9,9,99,99,99,1,2,1,1,42,28,9,99,99,9,99,99,9,99,99,1,1,2,1,1,31,28,1,11,23,2,11,5,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,2297,55,2352,999,0
1624,9985,3,6,07,05,1,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,3,1,1,20,26,1,8,22,1,12,26,2,8,5,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,1,1008,40,1048,999,2
1625,18129,2,3,06,04,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,38,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,820,0,820,79,1
1626,8327,1,2,01,07,1,1,99,3,9,9,9,9,9,9,9,9,9,9,1,1,0,0,9,9,99,99,99,1,1,1,2,48,22,9,99,99,9,99,99,9,99,99,1,1,1,1,1,34,22,2,14,22,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,819,1495,2314,95,1
1627,28964,1,2,09,06,1,1,95,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,4,1,1,33,19,9,99,99,9,99,99,9,99,99,1,1,4,1,1,33,19,9,99,99,9,99,99,9,99,99,1,1,4,1,1,33,19,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,04,3,1881,0,1881,999,2
1628,26746,2,3,05,03,1,0,01,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,8,35,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,8,01,1,942,0,942,76,3
1629,13721,4,9,06,06,2,1,99,2,2,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,1560,9,04,0,1560,349,1909,999,3
1630,9926,2,4,05,03,1,1,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,00,0,994,0,994,999,4
1631,26304,3,5,05,07,2,0,95,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,28,16,9,99,99,9,99,99,9,99,99,1,1,1,1,1,28,16,9,99,99,9,99,99,9,99,99,1,1,1,1,1,28,16,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,3,1522,0,1522,133,1
1632,28360,2,3,03,04,1,0,95,2,1,0,9,9,2,9,9,9,9,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,36,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,930,0,930,77,1
1633,8117,2,3,01,06,1,1,99,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,25,27,9,99,99,9,99,99,9,99,99,1,1,1,1,1,25,27,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,1479,0,1479,95,1
1634,8803,2,4,01,05,1,0,01,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,25,18,9,99,99,9,99,99,9,99,99,1,1,1,1,1,13,16,1,26,18,1,10,10,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,1334,0,1334,88,1
1635,10381,3,6,04,07,2,0,95,2,1,1,0,9,2,9,9,9,9,2,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1400,270,9999,9,04,0,1400,619,2019,999,2
1636,13910,4,9,06,07,2,0,95,2,1,1,1,1,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,12,30,1,27,52,1,14,23,2,24,24,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,2086,576,2662,999,0
1637,24825,3,5,05,01,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,25,15,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,408,0,408,87,1
1638,9981,2,4,06,05,1,1,95,2,4,1,1,1,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,46,26,9,99,99,9,99,99,9,99,99,1,1,2,1,1,46,26,2,22,24,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,2392,528,2920,999,0
1639,9392,2,4,03,06,2,0,95,2,2,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,8,1,2,32,24,9,99,99,9,99,99,9,99,99,1,1,8,1,1,32,24,9,99,99,9,99,99,9,99,99,1,1,8,2,1,32,11,1,8,14,2,11,14,2,13,14,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,3,1232,1104,2336,999,2
1640,6707,2,4,06,04,1,0,03,1,9,9,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,2,10,10,1,70,14,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,980,100,1080,999,0
1641,7474,4,9,01,05,1,0,99,2,1,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,5,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,40,30,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1200,983,2183,999,5
1642,18294,4,9,07,04,1,0,99,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,26,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,731,0,731,81,1
1643,17206,3,7,04,05,2,0,99,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,21,38,1,5,12,1,4,23,2,19,12,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,950,228,1178,999,0
1644,12665,4,9,05,06,2,0,95,1,9,9,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,3,1,1,57,24,2,20,10,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,1,1368,200,1568,999,2
1645,10920,3,6,02,04,1,0,95,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,32,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,768,0,768,999,0
1646,8799,2,3,01,06,1,0,03,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,32,28,1,13,13,9,99,99,9,99,99,2,1,2,1,1,32,28,1,13,13,9,99,99,9,99,99,2,2,2,1,1,32,12,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,3,2514,0,2514,999,0
1647,9188,4,8,09,08,3,2,99,2,2,1,0,9,1,9,9,9,9,2,9,9,9,1,3,1,95,02,87,1,5,1,1,29,15,2,15,20,1,49,25,9,99,99,3,1,2,1,1,22,40,1,7,38,1,20,40,2,24,24,4,1,2,1,1,49,40,1,12,4,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,21,3,5614,876,6490,999,2
1648,13644,4,9,05,07,2,1,95,2,2,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,10,36,1,23,39,1,13,34,1,23,8,4,2,2,1,1,26,22,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,2455,0,2455,999,0
1649,31726,2,3,03,10,2,0,95,2,1,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,44,43,9,99,99,9,99,99,9,99,99,1,1,2,1,2,21,26,1,44,43,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,3784,546,4330,999,0
1650,16242,1,2,06,07,2,1,95,2,2,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,3,1,1,34,9,1,33,19,2,23,23,9,99,99,3,1,2,1,1,34,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,2,1885,529,2414,999,2
1651,9323,1,1,04,03,1,0,95,2,1,1,0,9,5,1,1,0,0,0,9,9,9,0,9,9,99,99,99,1,2,1,2,12,24,9,99,99,9,99,99,9,99,99,1,1,2,1,2,12,24,1,20,24,1,4,20,1,12,16,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,752,576,1328,999,0
1652,24650,2,3,04,04,1,0,01,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,40,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,862,0,862,78,1
1653,13566,1,2,03,05,1,0,04,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,29,34,1,4,16,9,99,99,9,99,99,2,1,2,1,1,29,34,1,4,16,9,99,99,9,99,99,2,1,2,1,1,29,34,1,4,16,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,3,3150,0,3150,999,0
1654,23177,1,2,01,04,1,0,99,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,11,36,1,18,17,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,758,0,758,80,1
1655,10428,3,7,02,05,2,0,95,1,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,1,1,65,12,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,1,780,0,780,999,2
1656,8736,3,6,04,05,2,0,95,2,1,1,0,9,2,9,9,9,9,2,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1775,325,9999,9,04,0,1775,674,2449,999,2
1657,10554,4,9,04,05,2,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,27,40,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,1158,0,1158,72,1
1658,5258,4,8,03,06,2,0,99,2,1,0,9,9,4,9,9,9,9,9,9,9,9,2,1,1,95,95,95,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,35,33,1,31,10,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1465,0,1465,999,0
1659,20127,2,3,02,05,1,0,95,2,2,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,2,1,2,25,38,9,99,99,9,99,99,9,99,99,1,1,2,1,1,38,25,1,2,12,2,8,25,9,99,99,3,1,2,1,1,38,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,3,1924,1150,3074,999,0
1660,17846,3,5,02,05,1,0,02,2,1,0,9,9,2,9,9,9,9,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,3,1,2,33,13,1,41,15,1,13,10,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,1,745,429,1174,999,2
1661,9677,1,1,02,07,1,0,99,2,2,1,1,3,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,32,22,9,99,99,9,99,99,9,99,99,1,1,2,1,1,32,22,9,99,99,9,99,99,9,99,99,1,1,2,1,1,32,22,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,3,2112,0,2112,999,0
1662,4222,2,4,05,06,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,32,22,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,760,0,760,80,1
1663,21043,3,5,04,09,2,1,95,2,4,0,9,9,5,0,1,0,1,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,22,9,99,99,9,99,99,9,99,99,1,1,2,1,1,32,23,9,99,99,9,99,99,9,99,99,1,1,2,1,1,30,1,1,28,6,1,33,18,9,99,99,3,99999,99999,9999,0,02,3,2188,0,2188,999,0
1664,9385,3,7,01,05,1,0,02,2,1,8,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,52,13,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,676,0,676,999,0
1665,11161,2,3,02,06,1,0,99,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,6,1,1,24,20,1,9,32,9,99,99,9,99,99,2,1,6,1,1,24,20,1,9,32,2,21,8,9,99,99,3,1,6,1,1,20,24,1,9,32,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,21,3,2304,168,2472,999,2
1666,7897,1,1,04,01,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,20,16,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,348,0,348,89,1
1667,4257,1,1,07,04,1,0,01,1,9,9,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,24,8,1,60,14,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1032,0,1032,999,0
1668,15622,1,2,02,04,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,4,1,1,34,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,04,1,680,0,680,999,2
1669,21043,3,5,07,09,2,1,95,2,2,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,37,25,9,99,99,9,99,99,9,99,99,1,1,1,1,1,37,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,2027,0,2027,95,1
1670,25271,4,9,07,05,2,1,95,2,2,1,0,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1486,300,9999,9,04,0,1486,649,2135,999,2
1671,20936,1,2,01,07,2,1,99,2,1,0,9,9,1,9,9,9,9,1,9,9,9,8,9,9,99,99,99,1,1,1,1,33,26,9,99,99,9,99,99,9,99,99,1,1,1,1,1,33,26,9,99,99,9,99,99,9,99,99,1,1,1,1,1,26,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,3,2595,0,2595,109,1
1672,29077,3,7,04,08,2,0,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1770,230,9999,9,05,0,1770,579,2349,999,2
1673,7872,2,4,01,07,1,1,99,2,2,0,9,9,5,1,1,0,0,2,9,9,9,0,9,9,99,99,99,1,2,1,1,12,34,1,13,46,9,99,99,9,99,99,2,1,2,1,1,13,6,1,38,17,1,27,17,1,15,6,4,1,1,1,1,10,39,1,12,27,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,03,3,2993,0,2993,999,2
